order_id,customer_id,product_id,quantity,unit_price,total_price,order_date,shipping_address,payment_method,status
2711,133,109,36,754.62,4348.13,2022-05-02,96 Becker Place,credit card,shipped
2712,396,781,89,76.1,9456.58,2021-02-01,7 Fieldstone Place,Apple Pay,pending
2713,600,456,36,196.51,3369.91,2020-01-25,0772 Katie Lane,Apple Pay,processing
2714,783,965,10,272.05,8837.27,2021-05-09,32694 Straubel Plaza,PayPal,pending
2715,347,230,30,822.28,3018.96,2021-05-03,90 Amoth Alley,PayPal,processing
2716,360,271,83,373.84,4675.16,2021-05-03,1281 Sherman Street,PayPal,delivered
2717,846,523,56,676.98,1311.42,2021-06-09,7 Macpherson Park,Apple Pay,delivered
2718,823,60,69,927.41,9301.25,2022-09-25,9315 Monument Circle,Apple Pay,pending
2719,913,546,71,663.4,3414.56,2020-12-23,979 Beilfuss Place,Apple Pay,shipped
2720,613,187,22,213.16,6125.82,2020-11-10,910 Melody Place,Apple Pay,processing
2721,780,501,18,653.74,860.79,2021-06-04,52910 Grasskamp Center,Apple Pay,shipped
2722,340,538,17,618.54,394.29,2022-04-07,3 Garrison Road,Apple Pay,processing
2723,189,408,1,557.89,1458.97,2020-12-14,3933 Goodland Park,credit card,delivered
2724,646,889,61,205.6,7680.94,2021-10-11,8244 Monument Center,Apple Pay,processing
2725,473,215,74,192.76,7546.05,2020-12-22,861 Derek Plaza,credit card,processing
2726,110,313,48,559.6,1378.65,2022-10-30,4418 Raven Drive,PayPal,delivered
2727,987,197,78,946.75,1125.58,2022-12-28,981 Harper Hill,credit card,processing
2728,300,752,16,298.35,9609.09,2022-09-23,91073 Loeprich Parkway,Apple Pay,delivered
2729,273,677,37,879.98,9984.83,2021-04-23,20512 Sunbrook Alley,PayPal,shipped
2730,413,588,29,652.26,1334.03,2020-06-06,4470 Center Junction,credit card,processing
2731,434,233,13,503.91,8554.76,2022-06-11,63442 Scoville Drive,Apple Pay,delivered
2732,903,499,52,407.65,1189.44,2020-05-26,086 American Junction,Apple Pay,pending
2733,979,381,74,4.44,572.78,2022-11-05,7 Eastwood Alley,Apple Pay,shipped
2734,125,357,53,662.95,2807.95,2022-08-22,76 Sunnyside Crossing,Apple Pay,delivered
2735,30,526,48,293.66,4580.21,2021-01-15,5 Dennis Crossing,Apple Pay,pending
2736,401,362,81,843.15,7322.86,2020-02-14,7117 Melvin Avenue,credit card,delivered
2737,985,712,90,415.89,957.96,2021-11-27,09938 Aberg Avenue,credit card,pending
2738,891,508,51,982.23,9331.53,2021-10-24,6313 Waywood Circle,Apple Pay,delivered
2739,202,486,52,729.47,8601.02,2020-08-05,4 Tomscot Crossing,Apple Pay,processing
2740,537,885,42,113.58,152.68,2021-12-14,58 Center Trail,Apple Pay,pending
2741,386,311,67,838.69,8881.52,2020-08-07,992 Shopko Road,credit card,shipped
2742,946,246,9,732.06,7284.53,2020-05-11,728 Granby Trail,Apple Pay,delivered
2743,907,910,11,925.6,8986.72,2021-01-21,803 Golf Point,PayPal,processing
2744,529,79,43,390.28,700.28,2020-04-12,2638 Cambridge Alley,PayPal,delivered
2745,580,254,16,198.98,4620.16,2020-11-16,5 Southridge Road,PayPal,delivered
2746,305,258,44,358.01,5052.12,2020-09-15,62 Sachs Alley,PayPal,processing
2747,930,653,100,226.15,7094.58,2022-06-01,14388 David Way,PayPal,shipped
2748,883,356,63,760.06,7023.44,2020-02-03,4 Riverside Trail,credit card,delivered
2749,104,559,45,377.58,6681.66,2022-02-27,611 Bobwhite Pass,credit card,processing
2750,47,162,23,150.33,2520.73,2021-06-22,64396 Mayer Hill,PayPal,delivered
2751,74,581,21,417.87,1739.14,2022-03-18,66 Truax Plaza,PayPal,processing
2752,31,44,95,857.66,5866.49,2022-11-17,91543 Melrose Place,credit card,pending
2753,517,250,42,308.13,8817.82,2021-04-28,56603 La Follette Lane,PayPal,shipped
2754,765,218,90,278.58,2421.86,2021-11-05,99276 Dottie Terrace,PayPal,pending
2755,613,18,30,508.73,1709.15,2022-02-07,1667 Lakewood Gardens Hill,credit card,pending
2756,135,925,35,791.45,1188.0,2022-01-28,48303 Michigan Place,Apple Pay,processing
2757,128,477,1,217.17,9730.45,2020-02-17,391 School Pass,PayPal,pending
2758,368,837,27,645.18,7705.78,2020-07-23,44 Elgar Junction,credit card,processing
2759,235,194,93,233.1,9909.75,2020-12-16,1778 Fallview Park,credit card,shipped
2760,61,315,39,990.11,5825.91,2020-06-15,237 Jay Road,PayPal,delivered
2761,874,863,35,3.18,246.14,2021-08-17,89788 Valley Edge Place,PayPal,processing
2762,878,209,55,512.07,6930.55,2022-06-28,11 Becker Hill,Apple Pay,pending
2763,73,431,11,830.49,1174.73,2022-04-03,91 Brickson Park Street,PayPal,shipped
2764,465,451,11,757.89,5470.12,2022-11-03,1 Bashford Hill,credit card,shipped
2765,814,565,57,459.36,1242.53,2020-07-28,395 Tennessee Lane,credit card,pending
2766,304,659,98,73.39,9463.56,2021-09-06,4 Dexter Road,Apple Pay,delivered
2767,887,149,62,406.59,171.48,2022-01-30,144 Maywood Terrace,Apple Pay,delivered
2768,852,78,31,107.39,5512.85,2022-12-10,6 Riverside Crossing,Apple Pay,pending
2769,818,140,13,100.42,8550.68,2022-02-12,37 Everett Road,PayPal,processing
2770,39,258,81,972.42,7522.85,2022-07-31,9 Doe Crossing Alley,Apple Pay,delivered
2771,575,156,83,188.49,1674.17,2021-08-13,16 Hallows Plaza,PayPal,delivered
2772,578,842,23,624.53,304.1,2020-07-15,7549 Dixon Trail,PayPal,shipped
2773,642,498,56,434.69,1505.99,2022-10-31,0151 Emmet Hill,PayPal,delivered
2774,201,228,70,771.89,1084.55,2021-11-18,14 Old Gate Alley,Apple Pay,shipped
2775,444,417,47,977.62,7700.03,2022-02-17,0180 Ilene Road,credit card,pending
2776,187,39,3,681.02,1307.61,2020-06-08,2 Veith Terrace,credit card,processing
2777,817,165,79,77.19,6360.94,2021-01-20,30 Portage Avenue,PayPal,delivered
2778,996,11,47,151.68,665.05,2020-04-17,608 Declaration Drive,credit card,processing
2779,340,874,50,90.91,5139.93,2020-11-24,8365 Drewry Crossing,PayPal,shipped
2780,866,385,49,15.52,6962.12,2021-07-15,8 Bayside Terrace,Apple Pay,delivered
2781,901,364,68,981.66,5022.93,2021-03-23,26582 Declaration Junction,credit card,delivered
2782,227,507,57,600.74,7352.76,2020-10-14,7881 Independence Crossing,Apple Pay,shipped
2783,872,991,81,344.14,5715.23,2021-04-25,1843 Doe Crossing Court,Apple Pay,pending
2784,389,719,46,370.61,3374.86,2021-04-03,4725 Shelley Circle,Apple Pay,shipped
2785,982,23,100,215.02,239.23,2021-09-09,081 Basil Terrace,PayPal,processing
2786,607,573,83,362.64,2700.19,2020-04-04,0 Arizona Road,Apple Pay,processing
2787,665,942,37,340.92,7950.02,2022-03-29,9167 Charing Cross Drive,Apple Pay,pending
2788,540,390,71,764.34,2440.03,2022-03-13,084 Saint Paul Parkway,PayPal,pending
2789,619,328,12,530.57,2973.08,2022-09-17,775 Fairfield Lane,Apple Pay,pending
2790,684,566,87,845.53,3937.5,2022-12-11,456 Corben Alley,credit card,processing
2791,543,809,21,889.81,3977.14,2021-06-08,96 Jenna Way,Apple Pay,shipped
2792,497,219,37,213.96,5736.43,2021-10-04,491 Moose Pass,Apple Pay,delivered
2793,437,241,81,929.27,2964.2,2022-02-19,7 Brentwood Way,PayPal,delivered
2794,362,280,62,316.81,8384.16,2021-05-22,4652 Golden Leaf Junction,credit card,pending
2795,924,627,19,475.48,3260.22,2022-07-18,0136 Sachtjen Hill,credit card,shipped
2796,840,721,35,704.64,6684.27,2020-02-03,09 David Circle,PayPal,processing
2797,173,266,43,114.39,980.99,2021-11-20,03707 Golden Leaf Road,Apple Pay,shipped
2798,35,292,48,237.49,1716.81,2020-02-28,09 Shasta Circle,Apple Pay,shipped
2799,242,738,15,136.84,4872.98,2022-04-21,8 Roxbury Trail,credit card,delivered
2800,544,570,63,197.38,7289.24,2020-11-23,152 Raven Drive,credit card,processing
2801,881,911,34,23.6,7083.83,2021-01-20,0 Shasta Street,Apple Pay,delivered
2802,539,633,88,467.84,8770.73,2022-04-15,8134 Utah Pass,credit card,shipped
2803,180,741,75,195.99,8966.63,2022-09-29,509 Mallory Point,credit card,delivered
2804,419,240,26,52.02,6335.2,2020-03-09,167 Ridgeway Plaza,credit card,pending
2805,510,79,68,619.46,5767.74,2021-02-10,13444 Dakota Park,Apple Pay,processing
2806,672,166,90,845.7,8882.38,2020-08-16,63774 Glacier Hill Drive,credit card,shipped
2807,431,708,84,846.61,6815.94,2020-06-05,2 Prairie Rose Road,PayPal,shipped
2808,687,143,8,218.18,6383.8,2022-02-06,26571 Columbus Alley,PayPal,processing
2809,782,619,19,701.56,5165.07,2021-08-01,232 Monument Way,PayPal,pending
2810,685,469,75,27.11,6009.08,2021-08-28,81538 David Alley,Apple Pay,delivered
2811,203,283,88,324.17,675.3,2022-03-05,393 Dorton Plaza,PayPal,delivered
2812,359,535,95,940.04,9296.92,2021-08-08,66 Bobwhite Street,PayPal,pending
2813,411,943,29,935.35,4693.29,2022-05-09,6 Waxwing Lane,credit card,delivered
2814,587,13,45,772.01,1836.06,2022-07-29,06325 Maryland Hill,PayPal,processing
2815,151,271,82,877.58,1722.49,2022-10-10,15 Dixon Street,Apple Pay,shipped
2816,138,927,1,485.25,2340.49,2020-10-05,582 Dakota Point,Apple Pay,delivered
2817,962,986,25,131.38,8325.28,2022-12-15,2 Jackson Street,credit card,delivered
2818,232,624,58,453.98,7885.8,2022-11-11,28 South Hill,credit card,delivered
2819,644,4,99,531.1,3517.09,2022-12-22,7054 Mcguire Point,Apple Pay,shipped
2820,218,331,52,588.93,9641.31,2020-11-10,72 Debs Street,Apple Pay,delivered
2821,963,294,48,101.24,7323.47,2020-08-13,8 Mosinee Junction,PayPal,pending
2822,250,343,89,477.63,5148.58,2021-10-09,00637 Birchwood Hill,PayPal,pending
2823,574,729,89,339.83,2790.05,2020-06-05,1 Fieldstone Plaza,Apple Pay,processing
2824,75,997,91,370.35,6589.36,2020-05-10,9 Carpenter Park,credit card,shipped
2825,736,493,70,204.01,5381.64,2020-01-01,8 Maywood Way,Apple Pay,shipped
2826,604,371,28,511.05,4240.1,2022-02-06,24660 Luster Circle,PayPal,pending
2827,450,113,59,907.16,5860.56,2020-12-24,292 Heffernan Street,credit card,shipped
2828,27,891,28,352.93,3168.59,2021-10-03,8 Jay Center,PayPal,shipped
2829,652,297,13,838.07,2571.93,2022-08-12,2 Northfield Trail,PayPal,shipped
2830,230,532,50,894.64,851.37,2022-01-23,891 5th Drive,PayPal,delivered
2831,194,449,85,837.04,1992.1,2021-07-22,924 Kennedy Place,PayPal,pending
2832,623,831,60,673.08,19.37,2020-11-08,00689 Reinke Drive,PayPal,pending
2833,969,373,32,534.92,9326.2,2020-07-28,6029 Mesta Alley,credit card,pending
2834,997,163,45,918.55,8655.52,2021-08-22,8362 Novick Junction,PayPal,processing
2835,854,695,33,860.96,6860.46,2021-05-10,0 Debra Drive,PayPal,delivered
2836,738,16,49,884.5,499.26,2020-09-25,76 Pearson Junction,PayPal,shipped
2837,545,325,9,735.24,1980.87,2020-02-10,8907 Westridge Terrace,credit card,shipped
2838,217,465,28,114.71,2759.98,2020-07-31,951 Redwing Plaza,PayPal,processing
2839,402,580,90,787.72,2677.13,2021-10-10,20897 Sugar Parkway,credit card,pending
2840,72,898,16,268.15,9130.77,2021-10-01,44909 Elka Alley,Apple Pay,processing
2841,912,223,70,511.48,6060.25,2022-09-23,95505 Prairieview Trail,Apple Pay,delivered
2842,556,50,94,652.24,9577.94,2020-10-27,704 Drewry Avenue,credit card,delivered
2843,224,457,62,802.2,104.45,2020-01-02,1378 Claremont Hill,credit card,processing
2844,561,951,8,178.79,1855.08,2021-01-26,71404 Butterfield Street,Apple Pay,pending
2845,335,339,57,533.16,476.61,2021-01-27,29 Dwight Trail,PayPal,shipped
2846,271,649,17,184.64,2298.05,2020-03-12,3515 Scott Alley,Apple Pay,pending
2847,294,74,25,283.52,3775.07,2020-09-08,93 Hoepker Circle,Apple Pay,processing
2848,155,936,45,2.11,3729.23,2021-07-17,71966 Birchwood Avenue,Apple Pay,pending
2849,428,171,24,836.49,8303.89,2020-12-13,4151 Briar Crest Hill,credit card,delivered
2850,265,773,2,646.78,3068.42,2020-10-11,07 Birchwood Place,Apple Pay,shipped
2851,733,817,22,459.01,4441.61,2020-08-26,90 Northview Junction,Apple Pay,pending
2852,53,101,47,583.7,7907.82,2021-03-19,0809 Old Shore Center,Apple Pay,pending
2853,961,880,64,306.98,9119.47,2021-02-20,95146 Pond Court,Apple Pay,processing
2854,185,192,53,353.45,4271.07,2020-05-15,1 Mifflin Hill,PayPal,shipped
2855,964,667,87,335.95,324.39,2020-05-13,05537 International Terrace,Apple Pay,pending
2856,554,828,91,605.22,1598.44,2021-12-21,5 Gulseth Hill,PayPal,processing
2857,749,744,50,498.77,1643.66,2020-12-18,131 Mifflin Drive,Apple Pay,processing
2858,560,644,23,320.12,777.12,2021-04-03,231 Burning Wood Road,Apple Pay,shipped
2859,313,510,92,259.18,4332.55,2021-03-28,045 Bartillon Way,PayPal,pending
2860,909,313,99,247.27,2347.69,2022-12-22,9634 Pearson Street,PayPal,shipped
2861,762,527,99,521.66,5026.85,2020-09-14,5 Dayton Point,Apple Pay,delivered
2862,975,422,78,153.19,3846.18,2021-07-13,455 Red Cloud Circle,credit card,pending
2863,859,367,77,622.27,3590.1,2020-08-25,143 Oxford Place,PayPal,delivered
2864,847,908,29,652.32,8168.41,2022-01-30,5871 1st Drive,credit card,shipped
2865,824,438,64,803.81,4146.04,2021-05-20,16 Pierstorff Place,PayPal,shipped
2866,542,82,5,864.52,2908.96,2020-04-28,115 Surrey Circle,Apple Pay,processing
2867,656,1,85,860.99,4186.49,2020-08-12,07491 Charing Cross Junction,Apple Pay,pending
2868,78,407,64,753.52,402.33,2022-10-11,2 Portage Way,Apple Pay,delivered
2869,506,75,92,764.9,45.29,2022-07-09,1827 Gateway Park,credit card,delivered
2870,84,478,79,732.1,5698.9,2021-11-14,28472 Roxbury Pass,Apple Pay,shipped
2871,463,959,54,334.26,6958.79,2022-08-27,5 Mifflin Terrace,credit card,delivered
2872,780,894,63,717.92,3313.73,2020-03-17,2 Muir Hill,credit card,processing
2873,69,305,62,866.66,5901.5,2020-03-31,8569 Huxley Place,Apple Pay,delivered
2874,856,833,72,410.02,412.36,2022-11-10,75 8th Way,PayPal,processing
2875,36,702,3,105.19,8626.61,2020-01-30,33893 Lotheville Street,Apple Pay,processing
2876,134,712,5,491.47,7624.12,2020-04-19,9 Lukken Parkway,credit card,delivered
2877,486,395,96,148.99,9770.54,2020-03-27,37482 Rieder Plaza,Apple Pay,shipped
2878,344,778,35,170.26,4314.21,2021-06-03,62490 4th Center,credit card,delivered
2879,526,631,20,384.74,5639.65,2020-06-17,5234 Del Mar Place,Apple Pay,pending
2880,571,905,94,488.93,9460.26,2020-11-08,6892 Coolidge Way,credit card,delivered
2881,664,545,31,147.79,7541.44,2020-02-21,7366 Mosinee Lane,credit card,pending
2882,142,374,75,81.16,8071.72,2021-10-26,6570 Truax Junction,Apple Pay,pending
2883,449,885,37,667.47,1608.17,2022-02-16,8560 Myrtle Crossing,PayPal,delivered
2884,81,944,45,276.14,4814.8,2022-04-18,164 Bunting Park,Apple Pay,delivered
2885,288,800,24,200.49,7136.1,2022-10-02,0246 Muir Plaza,credit card,pending
2886,764,913,94,614.47,6869.33,2022-05-21,1 New Castle Plaza,PayPal,shipped
2887,845,523,26,54.39,4340.11,2020-08-03,4 Bartelt Drive,PayPal,processing
2888,896,841,64,969.22,5455.26,2021-07-10,2 Green Junction,Apple Pay,pending
2889,717,495,31,839.28,3240.41,2022-09-05,16 Laurel Lane,Apple Pay,processing
2890,259,792,41,579.23,1785.64,2022-04-01,746 Center Junction,PayPal,shipped
2891,903,152,65,887.15,5676.14,2022-10-11,7 Grover Point,PayPal,shipped
2892,408,342,14,342.12,6198.59,2022-12-21,54088 Sheridan Lane,PayPal,delivered
2893,908,53,87,36.04,19.17,2020-11-24,038 Parkside Avenue,PayPal,delivered
2894,538,843,34,201.16,4909.66,2021-06-16,69 Kropf Alley,credit card,shipped
2895,588,940,74,988.26,6636.59,2021-09-14,7 Reinke Center,credit card,processing
2896,298,980,53,327.09,4279.12,2020-01-16,36 Hauk Court,credit card,delivered
2897,662,560,23,490.0,3491.0,2022-06-16,84 Mallard Lane,Apple Pay,shipped
2898,332,473,59,165.67,615.91,2020-05-27,81015 Corben Park,PayPal,shipped
2899,589,327,62,109.98,756.37,2020-10-02,960 Milwaukee Parkway,PayPal,shipped
2900,822,830,39,365.23,4860.65,2021-07-04,39320 Clyde Gallagher Parkway,credit card,shipped
2901,314,893,93,127.31,3916.61,2022-12-09,00 Buell Drive,credit card,processing
2902,467,643,70,64.95,8236.74,2022-12-30,62464 Killdeer Terrace,credit card,delivered
2903,809,489,13,834.95,6856.04,2022-03-25,3 Prentice Hill,PayPal,delivered
2904,502,966,35,367.44,118.44,2020-06-18,27 Muir Way,Apple Pay,pending
2905,322,386,21,100.59,6276.7,2022-05-12,4933 Forest Junction,credit card,shipped
2906,694,157,4,752.6,2787.62,2021-05-23,948 Graedel Place,credit card,delivered
2907,826,387,29,876.24,2628.53,2021-08-25,34003 Sutteridge Park,PayPal,pending
2908,341,964,6,323.31,46.21,2022-03-20,35 Maple Wood Terrace,credit card,shipped
2909,295,917,38,215.88,5357.32,2021-05-26,51 Emmet Crossing,Apple Pay,shipped
2910,505,600,22,552.04,2323.52,2022-05-04,27 La Follette Court,credit card,pending
2911,240,433,2,331.47,4392.61,2022-03-01,7 Sutherland Parkway,credit card,delivered
2912,439,102,50,811.85,9293.45,2021-01-02,652 Mockingbird Pass,Apple Pay,processing
2913,112,288,92,851.17,2584.14,2022-09-05,44 Mesta Place,Apple Pay,delivered
2914,427,551,48,707.94,4708.21,2021-10-18,7348 Westport Circle,PayPal,delivered
2915,708,821,86,996.95,2941.3,2022-10-31,9297 Kipling Terrace,PayPal,pending
2916,500,224,80,530.54,6747.19,2022-08-02,1 6th Park,credit card,delivered
2917,25,100,18,399.58,8295.42,2020-12-04,5030 Katie Court,PayPal,processing
2918,534,267,48,653.02,8000.56,2020-03-24,91 Blue Bill Park Place,PayPal,processing
2919,473,499,3,382.01,7567.07,2021-04-26,9 Claremont Alley,credit card,processing
2920,244,281,34,644.0,9447.41,2021-12-24,9 Orin Avenue,credit card,shipped
2921,846,651,66,254.52,1134.08,2021-04-11,74 Fair Oaks Road,PayPal,shipped
2922,991,987,41,283.28,7324.17,2021-05-17,8281 Westerfield Center,credit card,shipped
2923,123,632,23,997.36,3198.53,2022-04-22,84276 Petterle Center,PayPal,shipped
2924,808,961,87,111.01,1175.18,2020-09-09,724 Coolidge Way,PayPal,shipped
2925,504,3,100,918.65,2448.5,2022-03-04,40 Rieder Lane,Apple Pay,shipped
2926,755,410,71,759.42,3085.63,2021-03-29,48 Buena Vista Alley,credit card,processing
2927,214,544,7,783.59,3113.14,2020-08-24,640 Harbort Place,credit card,delivered
2928,634,147,36,415.06,28.36,2021-07-13,75052 Briar Crest Point,credit card,delivered
2929,83,793,53,456.16,4341.0,2021-05-08,272 Morning Way,credit card,processing
2930,949,598,97,976.59,5786.52,2020-03-07,9 Melody Place,Apple Pay,shipped
2931,645,875,17,168.25,115.61,2021-04-12,24251 Monterey Hill,Apple Pay,delivered
2932,643,221,10,944.51,3705.68,2020-05-14,76 Washington Lane,Apple Pay,processing
2933,129,467,90,63.65,7355.91,2020-11-15,23066 Harper Park,Apple Pay,pending
2934,521,756,50,519.6,6093.24,2021-02-11,30300 Prairie Rose Alley,credit card,delivered
2935,440,595,55,840.03,1823.22,2020-12-05,52 Mockingbird Parkway,credit card,pending
2936,58,392,49,105.07,2001.28,2021-08-08,2469 Farragut Way,credit card,pending
2937,815,242,34,136.38,4164.61,2020-09-09,45152 Northland Terrace,Apple Pay,delivered
2938,913,556,8,35.14,6014.01,2022-05-27,82566 Schmedeman Junction,PayPal,delivered
2939,532,788,93,180.01,6530.18,2022-03-27,2 Eliot Alley,credit card,shipped
2940,939,6,79,86.0,6519.88,2020-06-05,7250 Miller Trail,credit card,processing
2941,593,179,26,734.63,6429.49,2020-12-15,95727 Mitchell Circle,credit card,shipped
2942,355,528,13,666.02,58.49,2022-03-19,25 Vernon Lane,credit card,shipped
2943,399,475,96,891.49,2782.27,2020-07-29,95918 Autumn Leaf Drive,credit card,processing
2944,364,769,13,951.27,3615.37,2020-01-05,36282 Kipling Road,PayPal,delivered
2945,192,888,11,232.25,8115.1,2022-01-11,7020 Mesta Court,PayPal,pending
2946,95,265,25,49.98,5169.81,2022-06-04,325 Ramsey Terrace,credit card,processing
2947,700,340,71,143.49,4273.1,2020-09-11,1371 Bay Pass,Apple Pay,delivered
2948,729,70,95,275.76,2155.28,2021-01-17,38 Texas Court,credit card,shipped
2949,199,733,63,914.23,9235.16,2021-05-26,75334 Fieldstone Place,PayPal,processing
2950,248,269,60,800.3,407.87,2021-10-17,324 Coolidge Crossing,PayPal,processing
2951,915,201,93,858.2,6975.54,2022-12-26,4114 Toban Center,Apple Pay,delivered
2952,158,14,72,293.71,132.37,2020-01-11,8886 Lawn Circle,PayPal,delivered
2953,746,666,16,907.9,1341.18,2020-10-13,59 Northridge Trail,PayPal,processing
2954,837,860,57,22.59,8673.6,2020-02-14,68399 Dawn Parkway,Apple Pay,processing
2955,64,970,46,838.16,5904.41,2021-11-18,84 Rusk Circle,PayPal,pending
2956,257,718,52,609.13,5113.3,2021-10-22,3953 Golf View Park,credit card,processing
2957,167,904,75,454.06,8326.31,2020-05-10,40 Dottie Street,PayPal,processing
2958,549,244,16,319.64,2234.89,2021-08-11,923 Forest Way,credit card,pending
2959,464,153,44,794.14,3138.97,2020-08-02,58019 Sage Crossing,credit card,pending
2960,958,584,80,366.36,2817.95,2022-01-04,35 East Street,credit card,processing
2961,674,586,13,873.44,2864.79,2021-10-21,0 Alpine Court,PayPal,processing
2962,146,798,52,810.06,4139.86,2022-04-20,77 Pepper Wood Court,credit card,delivered
2963,270,790,42,123.14,1044.34,2020-08-08,05279 Mcbride Park,credit card,processing
2964,60,955,12,503.98,7167.03,2021-08-11,422 Forest Street,Apple Pay,processing
2965,667,349,68,258.99,9246.13,2020-11-23,13 Tomscot Drive,PayPal,processing
2966,491,808,4,695.27,9666.56,2020-06-11,6 Lakeland Parkway,credit card,shipped
